id,lon,lat,angle,z_peak_first_copdem,z_peak_max_1km_copdem,x_peak_first_copdem,x_peak_max_1km_copdem,lu_peak_first_copdem,lu_peak_max_1km_copdem,z_peak_first_deltadtm,z_peak_max_1km_deltadtm,x_peak_first_deltadtm,x_peak_max_1km_deltadtm,lu_peak_first_deltadtm,lu_peak_max_1km_deltadtm,he,ev,doc,doc_used,x_doc,x_shoreline,ns,bs_deltadtm,bs_copdem,cs_deltadtm,cs_copdem,extraction_flag,tr_zone_width,coast_type_flag,veg_type,mdt,lu_trees,lu_shrub,lu_grass,lu_crop,lu_built,lu_barren,lu_snow,lu_water,lu_wet,lu_mangr,lu_moss,class_most,class_most_land
BOX_N18W098_0035,-96.181669,19.245516,44.519019,5.6,7.79,-275.0,500.0,Barren / sparse vegetation,Built-up,5.17,8.11,-275.0,525.0,Barren / sparse vegetation,Barren / sparse vegetation,12.23,21.53,10.58,10.58,-1046.8,-387.5,0.01647,0.04597,0.04981,0.02077,0.02133,0,86.3,Muddy,,0.28,26.71,2.47,15.49,6.45,17.47,30.06,0.0,1.33,0.01,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_N18W096_0295,-95.94455,18.926404,78.15141,10.06,13.49,-175.0,300.0,Grassland,Grassland,9.91,13.29,-175.0,550.0,Grassland,Grassland,12.62,2.74,10.6,10.6,-1103.1,-262.5,0.01294,0.11327,0.11499,0.0224,0.02256,0,36.1,Vegetated,,0.24,8.92,0.03,83.01,2.97,0.02,0.55,0.0,4.49,0.0,0.0,0.0,Grassland,Grassland
BOX_N18W096_0278,-95.836179,18.821024,27.285408,3.86,7.88,150.0,600.0,Barren / sparse vegetation,Mangroves,3.22,3.22,225.0,225.0,Grassland,Grassland,2.19,0.19,10.98,10.98,-1540.0,101.8,0.00686,0.0261,0.07939,0.0082,0.00895,0,56.9,Vegetated,Mangroves,0.22,0.64,1.01,7.32,0.01,2.8,0.55,0.0,84.12,0.19,3.36,0.0,Open water,Grassland
BOX_N18W096_0265,-95.739958,18.782769,26.330589,3.89,33.86,-75.0,600.0,Grassland,Trees,3.72,9.34,-75.0,300.0,Grassland,Shrubland,2.66,4.88,10.98,10.98,-2390.1,-162.5,0.00506,0.04255,0.04442,0.00647,0.00654,0,312.5,Sandy,Mangroves,0.21,10.01,4.15,14.94,0.21,6.06,2.67,0.0,49.54,4.53,7.89,0.0,Open water,Grassland
BOX_N18W096_0211,-95.243653,18.704401,3.280621,11.41,18.83,-50.0,575.0,Trees,Grassland,8.94,11.39,25.0,725.0,Grassland,Grassland,58.63,2462.83,11.01,3.74,-1600.0,-137.5,0.00275,0.055,0.13034,0.00798,0.00995,3,142.6,Sandy,,0.17,32.48,0.03,55.04,1.99,1.03,1.04,0.0,8.39,0.0,0.0,0.0,Grassland,Grassland
BOX_N18W096_0179,-95.003219,18.56183,16.345921,8.2,14.9,150.0,400.0,Grassland,Grassland,1.98,5.8,150.0,425.0,Grassland,Grassland,32.31,1828.17,11.04,11.04,118.6,124.9,1.79745,0.07888,0.32685,0.42369,0.60271,5,80.9,Sandy,Mangroves,0.17,21.03,0.0,16.15,0.7,0.08,0.62,0.0,39.55,0.01,21.86,0.0,Open water,Mangroves
BOX_N18W096_0140,-94.731119,18.389246,48.351379,2.49,31.77,200.0,1000.0,Grassland,Grassland,2.45,16.41,200.0,1025.0,Grassland,Grassland,66.65,3474.4,11.07,11.07,-258.7,137.5,0.02865,0.03916,0.03991,0.03008,0.03018,0,86.6,Sandy,,0.21,43.44,0.37,42.81,0.0,0.46,0.84,0.0,11.11,0.98,0.0,0.0,Trees,Trees
BOX_N18W096_0086,-94.436693,18.095033,116.546033,,,,,,,,,,,,,,,11.15,,,,,,,,,13,711.9,Muddy,,0.28,3.34,0.12,38.58,0.03,14.08,1.07,0.0,33.26,1.44,8.09,0.0,Grassland,Grassland
BOX_N18W096_0029,-94.200268,18.197443,346.728991,11.06,11.58,125.0,775.0,Grassland,Grassland,5.58,8.03,200.0,975.0,Grassland,Grassland,12.86,28.63,11.14,11.14,-3800.7,27.8,0.00299,0.03241,0.1124,0.00425,0.00573,0,48.5,Sandy,,0.31,69.24,0.17,19.77,0.05,0.01,1.7,0.0,8.94,0.11,0.0,0.0,Trees,Trees
BOX_N18W094_0311,-93.854757,18.299212,341.770943,5.01,5.01,75.0,75.0,Built-up,Built-up,1.89,1.89,75.0,75.0,Built-up,Built-up,1.43,0.13,11.13,11.13,-1863.9,7.2,0.0061,0.02794,0.07085,0.00687,0.00847,0,84.3,Sandy,,0.36,0.05,0.0,0.71,0.0,3.6,1.11,0.0,94.45,0.01,0.07,0.0,Open water,Built-up
BOX_N18W094_0283,-93.60541,18.384633,342.029052,8.38,8.38,25.0,25.0,Mangroves,Mangroves,1.21,1.21,0.0,0.0,Mangroves,Mangroves,1.03,0.05,11.12,11.12,-60.2,-50.9,1.2265,0.0238,0.10348,0.2096,0.2241,5,81.2,Sandy,,0.39,0.61,0.0,0.09,0.0,0.1,0.66,0.0,96.29,0.0,2.24,0.0,Open water,Mangroves
BOX_N18W094_0303,-93.784012,18.324756,340.928058,7.25,14.53,100.0,400.0,Mangroves,Mangroves,1.98,2.12,100.0,400.0,Mangroves,Mangroves,1.22,0.28,11.13,11.13,-1619.2,37.5,0.00689,0.03162,0.11608,0.00779,0.01086,0,70.8,Vegetated,,0.37,4.09,0.0,0.51,0.0,0.05,0.68,0.0,67.75,0.0,26.92,0.0,Open water,Mangroves
BOX_N18W094_0244,-93.242668,18.439198,0.444078,10.61,12.94,250.0,550.0,Barren / sparse vegetation,Trees,3.23,3.55,50.0,900.0,Grassland,Trees,1.52,1.46,10.56,10.56,-298.1,12.5,0.03493,0.08625,0.04467,0.04046,0.03915,0,56.2,Sandy,Mangroves,0.41,37.79,0.07,6.91,0.59,3.78,4.63,0.0,15.52,2.28,28.43,0.0,Trees,Trees
BOX_N18W094_0231,-93.122748,18.442659,359.437002,14.25,14.25,150.0,150.0,Trees,Trees,1.32,2.21,150.0,650.0,Trees,Trees,1.27,0.26,10.54,10.54,23.5,47.6,0.44968,0.0129,0.13483,0.09611,0.19833,5,115.1,Sandy,Mangroves,0.41,24.79,0.0,7.4,0.64,0.64,0.88,0.0,43.86,0.01,21.79,0.0,Open water,Trees
BOX_N18W094_0171,-92.663287,18.610905,4.242851,0.75,9.48,0.0,325.0,Barren / sparse vegetation,Mangroves,0.66,1.21,0.0,150.0,Barren / sparse vegetation,Grassland,-0.03,0.15,10.48,5.7,-3825.0,-43.6,0.00159,0.01522,0.01722,0.00175,0.00177,3,212.5,Sandy,Mangroves,0.36,3.94,0.0,9.43,0.0,0.0,0.5,0.0,7.97,0.47,77.69,0.0,Mangroves,Mangroves
BOX_N18W094_0129,-92.271902,18.675072,356.134453,8.52,8.77,200.0,425.0,Mangroves,Trees,1.12,1.64,100.0,550.0,Grassland,Trees,0.55,0.32,10.43,4.52,-2550.0,-62.5,0.00196,0.00689,0.03245,0.00226,0.00487,3,236.0,Muddy,Mangroves,0.29,26.97,0.0,57.05,0.24,0.0,0.11,0.0,7.86,2.25,5.51,0.0,Grassland,Grassland
BOX_N18W092_0608,-91.934282,18.614502,187.531755,10.51,10.51,200.0,200.0,Mangroves,Mangroves,0.25,0.57,650.0,1075.0,Mangroves,Grassland,-0.19,0.14,10.42,3.13,-1375.0,570.3,0.00183,0.00316,0.14333,0.00188,0.00858,3,2917.8,Muddy,Mangroves,0.23,15.5,0.01,15.17,0.0,1.11,0.11,0.0,11.24,0.72,56.14,0.0,Mangroves,Mangroves
BOX_N18W092_0583,-91.963532,18.575374,268.9585,6.54,6.54,-325.0,-325.0,Mangroves,Mangroves,1.79,1.79,-325.0,-325.0,Mangroves,Mangroves,0.0,0.82,10.42,0.9,-1000.0,-394.5,0.0022,0.02576,0.09017,0.00463,,3,36.9,Vegetated,,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.43,0.0,42.57,0.0,Open water,Mangroves
BOX_N18W092_0420,-91.232544,18.730249,277.873262,7.06,7.06,-250.0,-250.0,Mangroves,Mangroves,0.52,0.83,-475.0,-325.0,Open water,Mangroves,0.51,0.14,,3.51,-3850.0,-493.1,0.00119,0.02881,0.02897,0.00134,0.00307,23,90.0,Vegetated,Mangroves,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,99.78,0.0,Mangroves,Mangroves
BOX_N18W092_0060,-91.497437,18.782778,204.516609,5.45,6.2,0.0,400.0,Mangroves,Built-up,1.46,1.72,-100.0,175.0,Built-up,Grassland,1.17,0.11,,4.51,-675.0,-152.9,0.00958,0.02758,0.03563,0.01123,0.01548,23,128.9,Sandy,,0.22,2.88,0.03,11.78,0.07,15.02,3.87,0.0,65.58,0.48,0.31,0.0,Open water,Built-up
BOX_N18W092_0338,-91.104878,19.046997,317.151164,2.07,14.09,-125.0,25.0,Open water,Mangroves,0.86,1.08,-25.0,125.0,Mangroves,Mangroves,0.19,0.14,,3.54,-4000.0,-143.6,0.00105,0.00728,0.09088,0.00123,0.00158,23,72.7,Sandy,Mangroves,0.27,5.65,0.92,10.41,0.04,0.11,1.21,0.0,5.94,7.47,68.26,0.0,Mangroves,Mangroves
BOX_N18W092_0283,-90.723901,19.374148,267.565878,2.6,5.6,650.0,1275.0,Shrubland,Trees,1.0,1.05,925.0,1050.0,Grassland,Trees,0.51,0.63,,3.49,-4000.0,851.2,0.00082,0.0135,0.01346,0.00101,0.00142,23,161.1,Muddy,Mangroves,0.31,22.75,3.74,33.05,4.69,1.46,0.7,0.0,10.43,7.04,16.14,0.0,Grassland,Grassland
BOX_N18W092_0232,-90.617144,19.795401,318.99291,8.64,35.14,50.0,725.0,Grassland,Trees,8.86,11.52,75.0,700.0,Cropland,Trees,25.44,117.24,,5.0,-4000.0,-48.2,0.0014,0.07191,0.08823,0.00353,0.0035,23,48.6,Sandy,,0.32,76.45,0.9,5.43,0.05,7.52,2.3,0.0,7.34,0.0,0.0,0.0,Trees,Trees
BOX_N20W092_0219,-90.481449,20.137198,254.065984,3.31,3.31,-625.0,-625.0,Mangroves,Mangroves,0.43,0.43,-300.0,-300.0,Mangroves,Mangroves,0.11,0.21,9.18,6.46,-3125.0,-626.6,0.0028,0.00132,0.10057,0.00263,0.00412,3,99.0,Muddy,Mangroves,0.31,0.0,0.0,0.0,0.0,0.0,0.01,0.0,35.2,1.06,63.73,0.0,Mangroves,Mangroves
BOX_N20W092_0172,-90.478475,20.516434,286.523803,0.39,0.58,150.0,700.0,Mangroves,Open water,0.23,0.35,-600.0,-200.0,Mangroves,Mangroves,0.11,0.05,8.87,5.54,-3475.0,-660.3,0.00213,0.00379,0.0085,0.00217,0.00176,3,1119.4,Muddy,Mangroves,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.51,1.33,48.16,0.0,Open water,Mangroves
BOX_N20W092_0123,-90.339992,20.904958,288.035023,7.17,16.02,-350.0,-150.0,Mangroves,Mangroves,,,,,,,,,8.9,,,,,,0.16119,,0.00307,13,99.3,Vegetated,Mangroves,0.3,0.12,0.19,1.28,0.0,0.0,0.0,0.0,0.93,17.22,80.26,0.0,Mangroves,Mangroves
BOX_N20W092_0022,-90.396315,20.872447,287.717411,2.71,2.71,200.0,200.0,Built-up,Built-up,1.74,1.74,200.0,200.0,Built-up,Built-up,0.75,0.27,8.89,8.89,-279.9,116.3,0.02342,0.02075,0.03221,0.02296,0.02499,0,154.2,Sandy,Mangroves,0.3,0.31,0.02,8.41,0.01,2.35,0.55,0.0,27.73,6.36,54.26,0.0,Mangroves,Mangroves
BOX_N20W092_0065,-90.000888,21.178345,338.292556,2.08,2.08,425.0,425.0,Grassland,Grassland,1.53,1.53,400.0,400.0,Barren / sparse vegetation,Barren / sparse vegetation,0.31,0.15,8.97,5.69,-4000.0,333.7,0.00138,0.02313,0.02504,0.00171,0.00182,3,53.3,Sandy,,0.27,0.85,0.37,10.55,0.0,0.07,1.02,0.0,35.17,3.71,48.25,0.0,Mangroves,Mangroves
BOX_N20W090_0201,-89.509909,21.313718,350.882051,3.63,4.17,50.0,500.0,Grassland,Mangroves,1.09,1.09,0.0,0.0,Built-up,Built-up,-0.37,0.24,,4.88,-4000.0,-66.6,0.00131,0.01644,0.03641,0.00157,0.00217,23,46.4,Muddy,,0.25,0.35,0.56,5.74,0.0,1.81,0.36,0.0,38.56,0.0,52.62,0.0,Mangroves,Mangroves
BOX_N20W090_0140,-88.927554,21.387362,351.385316,0.8,1.34,100.0,175.0,Grassland,Mangroves,0.99,0.99,75.0,75.0,Grassland,Grassland,1.72,2.11,10.1,5.74,-4000.0,54.2,0.00148,0.04736,0.01795,0.00171,0.00166,3,91.8,Vegetated,,0.23,17.58,4.64,45.65,0.0,0.19,0.29,0.0,10.43,0.83,20.39,0.0,Grassland,Grassland
BOX_N20W090_0095,-88.657083,21.486057,319.962785,0.52,0.59,275.0,800.0,Shrubland,Mangroves,0.36,0.44,275.0,800.0,Shrubland,Mangroves,-0.18,0.06,10.14,10.14,-376.0,224.3,0.01729,0.00708,0.01283,0.0165,0.01674,0,93.2,Sandy,,0.23,0.0,0.02,0.08,0.0,0.01,0.36,0.0,38.14,0.22,61.17,0.0,Mangroves,Mangroves
BOX_N20W090_0049,-88.236105,21.566645,346.303885,0.84,4.28,-200.0,50.0,Mangroves,Mangroves,1.07,1.07,-200.0,-200.0,Mangroves,Mangroves,1.57,3.42,10.23,10.23,-3583.9,-230.6,0.00311,0.03497,0.03017,0.0034,0.00334,0,62.5,Muddy,Mangroves,0.23,12.05,2.29,32.61,0.0,6.55,0.65,0.0,5.36,0.25,40.25,0.0,Mangroves,Mangroves
BOX_N20W088_0360,-87.742468,21.531252,14.255281,2.82,2.82,150.0,150.0,Shrubland,Shrubland,2.37,2.37,100.0,100.0,Herbaceous wetland,Herbaceous wetland,0.14,0.83,12.14,3.06,-4000.0,12.5,0.00081,0.02712,0.02052,0.00137,0.0014,3,75.0,Sandy,,0.26,2.37,1.75,4.01,0.0,0.0,0.63,0.0,62.44,18.85,9.95,0.0,Open water,Herbaceous wetland
BOX_N20W088_0304,-87.273019,21.427558,25.669944,1.42,2.12,-950.0,-475.0,Mangroves,Mangroves,0.29,2.0,600.0,675.0,Trees,Trees,0.15,0.14,12.34,3.81,-4000.0,567.5,0.00088,0.00898,0.09102,0.00093,0.00178,3,4406.4,Vegetated,Mangroves,0.35,21.68,1.89,8.14,0.0,0.0,0.0,0.0,0.0,51.96,16.34,0.0,Herbaceous wetland,Herbaceous wetland
BOX_N20W088_0245,-87.02948,21.556205,21.943496,8.87,10.61,0.0,500.0,Trees,Mangroves,1.84,2.54,-125.0,625.0,Mangroves,Trees,2.33,0.51,14.04,14.04,-996.8,-146.7,0.0167,0.0846,0.02629,0.01839,0.02337,0,171.9,Vegetated,,0.39,75.91,0.04,0.23,0.0,0.0,0.04,0.0,2.59,1.0,20.18,0.0,Trees,Trees
BOX_N20W088_0208,-86.864248,21.277949,77.096884,4.15,4.15,100.0,100.0,Mangroves,Mangroves,0.82,,450.0,,Trees,,2.99,6.37,14.96,14.96,-889.2,-850.5,0.39013,0.00063,0.00437,0.01189,0.01946,0,242.9,Muddy,Mangroves,0.48,70.57,0.07,17.94,0.0,0.05,0.17,0.0,0.03,0.36,10.82,0.0,Trees,Trees
BOX_N20W088_0156,-86.755358,21.137068,9.82581,4.27,5.72,100.0,300.0,Built-up,Built-up,,,,,,,,,14.99,,,,,,0.06203,,0.00275,13,280.1,Sandy,,0.54,0.36,0.0,4.25,0.0,18.17,6.81,0.0,69.92,0.49,0.0,0.0,Open water,Built-up
BOX_N20W088_0102,-86.965505,20.734245,100.512849,6.62,7.72,75.0,350.0,Trees,Mangroves,2.06,2.12,50.0,125.0,Trees,Trees,1.68,0.71,14.74,14.74,-208.7,-37.5,0.08689,0.02352,0.05883,0.06546,0.07577,0,209.4,Sandy,Mangroves,0.59,38.06,0.02,19.16,0.01,4.19,1.98,0.0,7.09,1.0,28.48,0.0,Trees,Trees
BOX_N20W088_0049,-87.314976,20.394084,129.965196,7.93,11.12,125.0,950.0,Built-up,Grassland,2.3,4.84,150.0,1000.0,Built-up,Trees,6.45,5.77,14.62,14.62,-313.3,62.5,0.03931,0.02626,0.1268,0.03684,0.05178,0,48.4,Sandy,,0.61,76.42,0.0,3.2,0.0,8.03,1.67,0.0,8.84,0.01,1.83,0.0,Trees,Trees
BOX_N18W088_0431,-87.46909,19.986595,77.137428,3.58,4.58,-450.0,-250.0,Grassland,Mangroves,2.12,2.53,-475.0,-375.0,Grassland,Mangroves,-0.16,0.4,14.68,14.68,-576.5,-552.7,0.62291,0.02724,0.03658,0.16691,0.14548,5,122.2,Sandy,Mangroves,0.62,9.39,1.38,0.85,0.0,0.07,0.17,0.0,21.94,5.16,61.04,0.0,Mangroves,Mangroves
BOX_N18W088_0416,-87.470114,19.939904,86.291377,4.1,5.77,475.0,600.0,Mangroves,Trees,0.77,1.58,400.0,825.0,Mangroves,Trees,1.35,0.27,14.69,14.69,-348.6,337.5,0.02162,0.01233,0.02981,0.02084,0.02299,0,64.3,Sandy,Mangroves,0.63,68.68,0.71,8.0,0.0,0.0,0.02,0.0,13.46,1.36,7.77,0.0,Trees,Trees
BOX_N18W088_0380,-87.646841,19.696827,139.889864,0.34,0.34,1225.0,1225.0,Herbaceous wetland,Herbaceous wetland,0.42,0.42,-200.0,-200.0,Mangroves,Mangroves,1.65,2.27,14.71,14.71,-889.4,-875.2,1.04744,0.00062,0.00052,0.02218,0.01055,5,745.0,Sandy,,0.61,59.3,0.93,22.72,0.0,0.0,0.0,0.0,3.62,10.64,2.79,0.0,Trees,Trees
BOX_N18W088_0342,-87.664983,19.501018,348.533677,0.36,,1075.0,,Mangroves,,0.24,0.24,25.0,25.0,Mangroves,Mangroves,0.3,0.22,13.63,7.76,-2000.0,-277.5,0.0046,0.00079,0.00027,0.00403,0.00269,3,866.9,Muddy,Mangroves,0.61,7.69,0.64,1.35,0.0,0.0,0.0,0.0,9.88,25.8,54.64,0.0,Mangroves,Mangroves
BOX_N18W088_0462,-87.453608,19.592034,13.447067,0.43,0.81,-775.0,50.0,Mangroves,Grassland,0.27,0.36,-50.0,50.0,Herbaceous wetland,Grassland,0.24,0.16,14.73,14.73,-816.9,-800.2,0.89114,0.00036,0.01692,0.01976,0.3602,0,744.4,Vegetated,,0.64,0.18,0.05,9.47,0.0,0.0,0.11,0.0,56.46,5.41,28.31,0.0,Open water,Mangroves
BOX_N18W088_0287,-87.57279,19.415471,148.000071,1.99,5.91,125.0,650.0,Grassland,Trees,0.67,1.19,50.0,875.0,Mangroves,Trees,0.84,0.23,13.64,13.64,-53.1,-50.0,4.44882,0.00673,0.01137,0.14029,0.08861,0,200.0,Vegetated,,0.62,76.97,2.65,2.86,0.0,0.0,0.03,0.0,7.6,5.43,4.45,0.0,Trees,Trees
BOX_N18W088_0231,-87.580028,19.254651,304.069451,5.49,11.37,325.0,925.0,Mangroves,Trees,0.28,1.57,400.0,1075.0,Mangroves,Trees,0.92,0.2,13.58,13.58,-762.9,319.9,0.01268,0.00345,0.04149,0.01204,0.01766,0,564.6,Muddy,Mangroves,0.62,21.98,0.0,0.0,0.0,0.0,0.0,0.0,29.78,0.32,47.91,0.0,Mangroves,Mangroves
BOX_N18W088_0218,-87.496866,19.309732,100.236483,2.13,2.13,-600.0,-600.0,Mangroves,Mangroves,0.25,0.25,-575.0,-575.0,Mangroves,Mangroves,-0.16,0.23,13.63,13.63,-2859.9,-637.5,0.0062,0.00404,0.05693,0.00614,0.00704,0,111.8,Muddy,,0.63,0.67,0.0,0.15,0.0,0.0,0.0,0.0,57.14,0.68,41.35,0.0,Open water,Mangroves
BOX_N18W088_0162,-87.60493,18.982702,115.131918,2.22,2.43,175.0,350.0,Grassland,Mangroves,1.03,1.05,200.0,350.0,Grassland,Mangroves,0.56,0.54,13.43,13.43,-1606.1,137.5,0.00779,0.01653,0.05908,0.00809,0.00887,0,80.8,Sandy,Mangroves,0.59,10.0,0.05,3.78,0.1,0.26,0.34,0.0,24.07,2.34,59.07,0.0,Mangroves,Mangroves
BOX_N18W088_0106,-87.758051,18.506875,103.933597,6.99,6.99,250.0,250.0,Mangroves,Mangroves,1.28,1.28,250.0,250.0,Mangroves,Mangroves,1.43,1.04,13.18,13.18,-1072.8,178.5,0.01065,0.01796,0.09469,0.01105,0.01536,0,210.2,Vegetated,Mangroves,0.53,52.55,0.09,2.07,0.0,0.09,0.55,0.0,10.88,0.23,33.54,0.0,Trees,Trees
BOX_N18W088_0054,-87.895275,18.227995,201.60025,1.15,1.15,-725.0,-725.0,Open water,Open water,,,,,,,,0.16,,9.0,-775.0,-80.4,0.01314,,0.00761,,0.05544,234,,Muddy,,0.48,0.0,0.0,0.08,0.0,0.0,0.04,0.0,67.32,6.52,26.04,0.0,Open water,Mangroves
BOX_N18W090_0240,-88.075799,18.507871,285.697545,2.62,6.13,325.0,1050.0,Mangroves,Trees,1.6,1.6,325.0,325.0,Mangroves,Mangroves,0.79,0.19,,10.0,-149.2,210.7,0.02835,0.01399,0.02653,0.02489,0.02704,2,575.0,Sandy,,0.5,49.53,2.31,6.95,0.0,0.0,0.0,0.0,6.97,5.61,28.64,0.0,Trees,Trees
BOX_N18W090_0201,-88.044489,18.81527,273.989293,2.51,2.51,-225.0,-225.0,Mangroves,Mangroves,0.59,0.59,-225.0,-225.0,Mangroves,Mangroves,0.62,0.52,,10.0,-455.7,-267.3,0.05408,0.01395,0.05264,0.04672,0.05505,2,997.7,Vegetated,,0.53,36.14,14.01,18.05,0.0,0.0,0.01,0.0,9.17,21.07,1.55,0.0,Trees,Trees
BOX_N18W090_0161,-88.201923,18.700545,100.477941,1.94,1.94,-500.0,-500.0,Mangroves,Mangroves,0.74,1.16,-900.0,-800.0,Mangroves,Mangroves,1.93,1.08,,0.79,-4000.0,-984.5,0.00033,0.00874,0.05171,0.00056,0.00084,23,,Muddy,Mangroves,0.5,55.24,1.01,0.18,0.0,0.0,0.65,0.0,23.84,0.36,18.72,0.0,Trees,Trees
BOX_N18W090_0107,-88.385203,18.389044,145.084819,2.04,4.39,150.0,1025.0,Built-up,Built-up,1.78,3.78,150.0,625.0,Built-up,Built-up,7.15,10.21,,5.34,-1350.0,103.7,0.00381,0.03841,0.04455,0.00487,0.00505,23,482.1,Sandy,,0.46,33.27,0.0,32.33,1.03,20.72,1.22,0.0,11.42,0.0,0.0,0.0,Trees,Trees
BOX_N18W090_0064,-88.136716,18.360301,336.668032,0.47,10.67,-75.0,725.0,Barren / sparse vegetation,Trees,0.51,3.21,-75.0,800.0,Barren / sparse vegetation,Trees,1.53,0.64,,10.0,-657.6,-125.2,0.01916,0.01008,0.00961,0.01838,0.01832,2,350.0,Sandy,,0.48,45.55,1.04,7.24,0.0,1.18,0.84,0.0,28.62,4.68,10.84,0.0,Trees,Trees
BOX_N16W090_0329,-88.156535,17.974857,200.902663,0.79,0.79,-375.0,-375.0,Mangroves,Mangroves,0.48,0.63,350.0,400.0,Mangroves,Mangroves,0.42,0.05,,10.0,-1580.6,236.0,0.00556,0.00418,0.00276,0.00548,0.00903,2,186.2,Sandy,,0.44,0.0,0.0,0.02,0.0,0.0,0.0,0.0,74.83,3.06,22.09,0.0,Open water,Mangroves
BOX_N16W090_0270,-88.292811,17.620017,136.568957,0.59,3.29,50.0,925.0,Mangroves,Trees,0.37,1.29,50.0,875.0,Mangroves,Shrubland,1.35,0.97,,10.0,-979.1,-12.5,0.01049,0.00588,0.00949,0.01021,0.01043,2,47.5,Vegetated,Mangroves,0.41,61.34,2.17,0.61,0.0,0.0,0.08,0.0,8.72,14.47,12.61,0.0,Trees,Trees
BOX_N16W090_0220,-88.294444,17.294486,103.159477,8.79,8.79,100.0,100.0,Mangroves,Mangroves,0.94,1.34,75.0,350.0,Mangroves,Mangroves,0.79,0.15,,8.29,-4000.0,37.5,0.0021,0.025,0.14064,0.00231,0.00421,23,55.4,Vegetated,Mangroves,0.43,6.98,3.01,19.11,0.01,0.41,2.32,0.0,8.97,35.78,23.4,0.0,Herbaceous wetland,Herbaceous wetland
BOX_N16W090_0164,-88.279514,16.855727,65.396733,3.21,3.45,125.0,200.0,Built-up,Built-up,2.31,2.31,100.0,100.0,Built-up,Built-up,1.0,1.34,,10.0,-1317.5,77.0,0.0073,0.10023,0.06625,0.00881,0.00928,2,23.0,Sandy,Mangroves,0.52,24.6,0.02,10.55,0.03,3.67,1.4,0.0,10.01,49.72,0.0,0.0,Herbaceous wetland,Herbaceous wetland
BOX_N16W090_0105,-88.369398,16.556637,250.340117,8.21,8.21,725.0,725.0,Trees,Trees,0.99,0.99,525.0,525.0,Grassland,Grassland,0.68,0.1,,5.79,75.0,318.6,0.02449,0.00479,0.0202,0.01545,0.02181,23,64.3,Sandy,Mangroves,0.59,2.82,0.0,1.53,0.0,2.24,1.42,0.0,90.27,0.04,1.68,0.0,Open water,Trees
BOX_N16W090_0070,-88.509287,16.3304,133.862767,6.1,8.18,150.0,1025.0,Trees,Trees,2.13,2.13,150.0,150.0,Trees,Trees,1.2,0.25,,10.0,-665.4,127.1,0.01284,0.0932,0.25224,0.0151,0.01996,2,36.2,Sandy,,0.62,25.27,0.47,4.51,0.0,0.0,3.44,0.0,10.9,55.41,0.0,0.0,Herbaceous wetland,Herbaceous wetland
BOX_N16W090_0026,-88.752428,16.148597,103.570578,3.49,4.48,300.0,350.0,Mangroves,Mangroves,1.74,1.74,275.0,275.0,Mangroves,Mangroves,1.76,1.45,,10.0,-3202.0,212.5,0.00299,0.02777,0.03984,0.00343,0.00391,2,90.9,Vegetated,,0.62,59.75,0.44,0.49,0.0,0.0,8.38,0.0,14.18,1.06,15.7,0.0,Trees,Trees
BOX_N14W090_0171,-88.854572,15.864056,351.408546,21.79,21.79,-75.0,-75.0,Trees,Trees,1.06,1.83,-150.0,725.0,Trees,Barren / sparse vegetation,49.92,2238.52,,10.0,-191.5,-175.5,0.63732,0.04153,0.20793,0.27123,0.27109,2,44.7,Vegetated,,0.6,86.99,0.02,0.07,0.0,0.0,4.11,0.0,6.74,2.06,0.0,0.0,Trees,Trees
BOX_N14W090_0124,-88.581404,15.752819,250.667877,3.06,12.0,500.0,750.0,Barren / sparse vegetation,Trees,1.19,1.42,450.0,600.0,Mangroves,Shrubland,1.54,1.15,,8.79,-3775.0,407.2,0.00215,0.02785,0.03187,0.00241,0.00282,23,319.3,Vegetated,Mangroves,0.63,21.17,2.29,35.15,0.07,0.05,1.83,0.0,15.69,14.98,8.76,0.0,Grassland,Grassland
BOX_N14W090_0080,-88.591518,15.962447,15.885303,6.19,18.18,25.0,650.0,Trees,Trees,1.1,1.75,0.0,75.0,Trees,Trees,0.38,0.13,,10.0,-236.0,-101.8,0.0759,0.01076,0.05177,0.0478,0.06273,2,122.0,Vegetated,Mangroves,0.63,56.38,0.32,8.09,0.02,0.06,2.07,0.0,29.16,0.15,3.75,0.0,Trees,Trees
BOX_N14W090_0024,-88.158479,15.68426,22.573729,2.41,9.82,150.0,750.0,Built-up,Trees,0.92,0.92,150.0,150.0,Built-up,Built-up,73.57,12940.61,,10.0,105.9,124.3,0.55155,0.0357,0.09197,0.25093,0.28348,2,67.2,Vegetated,,0.66,55.27,0.05,16.43,0.01,0.28,0.49,0.0,10.48,16.98,0.0,0.0,Trees,Trees
BOX_N14W088_0244,-87.827336,15.898183,342.207294,3.87,6.57,150.0,600.0,Trees,Trees,0.96,1.0,0.0,100.0,Barren / sparse vegetation,Trees,0.5,0.22,,10.0,-831.3,-45.7,0.01292,0.02106,0.01978,0.01337,0.01429,2,23.7,Sandy,,0.65,58.86,0.08,19.9,0.03,0.06,0.31,0.0,8.46,12.24,0.04,0.0,Trees,Trees
